Date,IBM,AMZN,MSFT,ORCL,AAPL,FB,PFE,JNJ,EBAY,TGT,CSCO,JNPR
2014-01-02,185.2,394.02,37.1,37.55,552.021,54.19,30.33,91.01,53.9,63.14,21.91,22.28
2014-01-03,185.3,396.22,36.6,37.56,540.43,54.53,30.38,91.26,53.19,63.4,21.83,22.395
2014-01-06,185.3,388.42,36.11,37.415,533.6,54.05,30.53,91.87,51.21,62.67,21.93,22.61
2014-01-07,186.38,394.29,36.21,37.5,537.925,57.22,30.74,92.99,51.98,62.6,22.15,22.41
2014-01-08,187.26,396.04,35.58,37.56,538.69,57.23,30.65,93.88,52.17,62.43,22.15,22.65
2014-01-09,186.55,398.44,35.4,37.46,535.3501,56.65,30.605,94.09,51.83,62.77,21.92,22.52
2014-01-10,186.28,393.8,35.75,37.59,531.11,57.06,30.5,94.14,51.11,62.16,21.99,22.54
2014-01-13,183.86,388.45,34.83,37.7,529.88,55.38,30.44,94.06,51.79,61.49,22.14,24.8
2014-01-14,183.8818,391.29,34.63,37.71,537.66,56.1,30.55,94.32,52.34,61.27,22.2,25.072
2014-01-15,185.49,392.534,35.85,38.12,551.66,57.27,30.85,94.51,53.11,61.5,22.42,25.37
2014-01-16,186.8,389.41,36.31,38.17,551.68,56.83,31.09,94.23,53.6,60.6,22.63,25.71
2014-01-17,187.86,393.66,36.15,38.03,539.9,56.07,30.95,94.38,52.98,59.87,22.58,25.66
2014-01-21,186.79,401.6,36.06,37.8,540.42,56.5,30.95,92.62,53.51,58.8,22.64,25.87
2014-01-22,179.67,402.0,35.75,37.95,547.81,57.1,31.09,93.54,53.78,58.75,22.78,25.78
2014-01-23,180.71,397.79,35.52,37.93,544.8064,55.6855,30.91,92.41,54.0,58.26,22.46,25.6912
2014-01-24,179.64,387.27,36.53,37.11,544.75,54.4,30.06,90.61,53.86,57.69,22.17,27.545
2014-01-27,177.66,380.49,35.98,36.49,545.75,51.85,29.66,89.85,52.77,57.38,21.76,27.4701
2014-01-28,176.16,387.12,35.75,36.58,502.07,54.0,30.13,89.79,52.86,57.76,21.7,27.11
2014-01-29,175.89,383.24,35.9,36.705,498.62,53.19,30.0,88.53,52.05,56.83,21.6,27.3
2014-01-30,176.36,387.7,36.23,37.08,496.7,60.46,30.21,89.01,52.44,56.65,21.63,27.48
2014-01-31,175.34,357.76,36.56,36.68,493.55,60.17,30.21,88.15,52.3,55.96,21.61,26.56
2014-02-03,172.72,340.1,36.43,35.82,499.3,60.7,30.57,86.61,52.11,55.28,21.455,26.23
2014-02-04,172.36,344.02,36.25,35.44,502.76,61.82,30.6,86.09,52.48,55.1,21.4,26.37
2014-02-05,172.19,337.73,35.8,35.47,506.2519,61.27,30.58,86.48,52.04,54.66,21.575,26.18
2014-02-06,173.79,347.403,35.69,36.11,507.81,61.46,30.6,87.55,53.52,55.09,21.97,26.88
2014-02-07,175.07,352.49,36.01,36.71,517.38,62.22,30.61,88.61,53.84,55.54,22.3,26.7894
2014-02-10,176.25,359.35,36.29,37.07,518.0,63.473,31.13,89.8,53.43,56.17,22.56,27.1401
2014-02-11,176.8,356.25,36.86,37.39,529.5,63.35,31.43,90.95,53.45,56.55,22.67,27.38
2014-02-12,179.26,346.32,37.3,37.66,533.24,64.05,31.55,91.95,54.16,56.62,22.52,26.97
2014-02-13,177.86,346.5,37.33,37.78,534.2,64.05,31.4,91.71,54.11,56.45,21.675,26.82
2014-02-14,180.99,353.35,37.33,37.92,541.21,66.72,31.7,92.0282,54.06,55.76,22.2,27.32
2014-02-18,182.32,349.45,37.41,37.73,545.61,66.07,31.7901,92.09,54.51,56.17,22.33,27.15
2014-02-19,182.41,346.1,37.21,37.8,534.35,67.0,31.44,91.57,54.63,56.32,22.22,27.08
2014-02-20,182.79,344.38,37.395,37.7,529.0,65.727,31.26,91.31,54.73,56.41,22.16,27.18
2014-02-21,182.62,346.75,37.86,38.08,524.6,68.45,31.44,91.45,54.58,56.15,22.13,27.6
2014-02-24,182.82,343.29,37.54,38.04,522.42,68.54,31.53,91.1,54.88,55.44,22.0,26.615
2014-02-25,182.88,351.58,37.35,37.89,521.0,69.45,31.54,90.66,55.6,55.81,21.76,27.03
2014-02-26,183.56,357.17,37.19,38.35,515.6,68.85,31.72,90.77,56.18,58.1,21.55,26.7
2014-02-27,183.81,355.5,37.23,38.36,516.05,68.87,31.83,90.75,57.12,59.75,21.86,26.77
2014-02-28,183.65,357.084,37.82,38.65,522.12,67.38,31.85,91.06,58.35,60.4,21.7,26.28
2014-03-03,182.82,354.48,37.495,38.38,522.81,66.51,31.52,90.83,57.45,61.7,21.44,26.28
2014-03-04,185.68,362.46,38.07,39.06,527.77,67.62,32.34,92.25,58.75,61.25,21.7,26.12
2014-03-05,186.4,363.9,37.93,39.3,529.13,69.62,32.6,92.38,58.8,60.36,21.81,26.27
2014-03-06,186.9,368.9,37.89,39.42,528.1,70.25,32.41,92.82,58.86,60.52,21.75,26.37
2014-03-07,187.18,369.531,37.69,38.6,526.05,69.47,32.18,92.6901,58.6301,60.57,21.66,26.15
2014-03-10,185.849,367.0,37.72,38.65,528.3391,70.51,32.29,92.79,58.03,60.7,21.6,25.95
2014-03-11,186.04,367.28,37.72,38.615,532.59,69.96,32.24,93.09,57.48,60.87,21.58,25.33
2014-03-12,185.89,363.61,37.79,38.28,532.0,69.0,31.93,92.65,56.97,60.52,21.53,25.21
2014-03-13,183.71,368.08,37.6414,37.52,529.16,68.15,30.91,92.98,56.46,59.71,21.5,25.09
2014-03-14,182.21,371.55,37.5058,37.5002,523.0,67.46,30.83,92.46,56.41,59.27,21.28,25.11
2014-03-17,182.66,374.88,37.79,37.8,525.85,66.62,31.26,93.18,57.06,59.3,21.27,25.16
2014-03-18,185.54,375.0,38.22,38.155,525.2001,68.3,31.42,93.48,57.27,59.56,21.29,25.35
2014-03-19,183.5001,369.42,38.91,37.4,529.0,67.465,31.39,92.92,56.97,59.06,21.555,26.2
2014-03-20,184.17,366.22,39.24,38.01,527.35,66.82,31.71,92.96,56.64,59.26,21.59,26.15
2014-03-21,186.4,358.4,40.01,37.5,526.33,66.1786,31.4601,93.88,56.78,59.36,21.58,25.91
2014-03-24,187.37,348.6,39.86,37.38,535.06,63.36,31.33,94.54,56.181,59.16,21.465,25.6
2014-03-25,188.7,348.84,39.9599,38.1,539.59,63.78,31.59,95.7,55.735,58.6,21.65,25.84
2014-03-26,191.96,343.4,39.6,38.36,538.86,60.37,31.67,97.05,55.47,59.06,22.32,25.6651
2014-03-27,189.322,330.88,39.34,38.8,535.1201,57.98,31.9,96.26,54.23,59.02,21.94,25.32
2014-03-28,189.11,336.08,39.68,39.19,534.25,59.335,31.7401,96.96,54.74,59.7,22.05,25.33
2014-03-31,191.4,334.06,40.4,39.63,535.93,59.87,31.83,97.61,55.21,59.95,22.4,25.6501
2014-04-01,192.78,338.0,41.07,40.96,536.77,60.24,31.75,97.37,55.39,60.3,22.3,25.86
2014-04-02,192.49,340.38,41.17,40.85,540.26,62.21,31.81,97.37,55.29,60.45,22.76,26.26
2014-04-03,192.35,328.46,40.71,40.34,537.64,59.13,32.18,97.53,54.29,60.68,23.0,26.28
2014-04-04,191.28,315.61,39.64,39.66,530.58,56.32,32.07,98.32,53.87,61.1,22.6,25.82
2014-04-07,191.57,313.13,39.74,39.04,521.89,55.44,31.05,97.83,52.86,60.5,22.5,25.19
2014-04-08,192.6898,318.44,39.2,39.36,518.7001,57.17,30.85,97.5,53.39,60.1,22.6,25.02
2014-04-09,193.6,322.5,39.88,40.18,522.02,59.1882,30.62,97.78,54.86,61.0,22.89,24.945
2014-04-10,195.66,316.5,39.09,39.48,523.17,58.68,30.51,96.52,53.91,59.67,22.5,24.84
2014-04-11,194.27,309.5,39.0,38.965,517.14,57.31,29.83,96.05,53.335,58.58,22.43,24.28
2014-04-14,195.88,311.28,38.9,39.08,517.21,57.78,29.58,96.25,53.3,58.94,22.48,24.21
2014-04-15,195.42,305.5,39.05,39.2354,511.33,55.88,29.6,98.05,52.92,59.14,22.61,24.18
2014-04-16,195.0,314.71,39.905,39.51,514.1354,57.74,29.92,98.07,53.92,59.52,22.83,24.86
2014-04-17,187.01,319.76,39.51,39.39,519.2,58.72,30.07,98.69,54.47,59.65,22.78,24.86
2014-04-21,189.74,322.31,39.79,40.06,523.96,59.15,30.4,98.67,54.32,59.52,23.18,25.02
2014-04-22,191.2,328.94,39.83,40.14,526.501,62.22,30.85,99.74,54.56,59.77,23.4,25.37
2014-04-23,190.11,323.39,39.47,39.75,524.45,61.26,30.76,99.92,54.64,60.32,23.24,24.45
2014-04-24,190.03,322.95,39.3,39.02,560.73,59.77,30.2,99.55,54.45,60.75,23.24,24.62
2014-04-25,189.11,302.71,39.75,39.225,563.96,57.57,30.545,99.4,53.45,60.45,22.88,24.48
2014-04-28,190.58,288.0,40.09,39.65,572.55,54.66,31.37,100.1201,52.95,60.98,22.79,23.81
2014-04-29,193.41,290.45,40.39,40.07,589.51,55.84,31.4,100.96,53.393,61.82,23.055,24.1
2014-04-30,194.35,298.1,40.1699,40.02,589.8,57.16,31.22,100.7,50.88,61.4,22.92,24.21
2014-05-01,193.15,304.0,39.95,40.64,586.36,60.21,30.94,99.93,51.67,61.33,22.91,24.67
2014-05-02,191.25,304.31,39.66,40.8099,589.71,60.18,30.5492,98.88,51.7,61.73,22.9,24.74
2014-05-05,189.8,305.0,39.3,40.7691,590.0,59.18,29.85,99.04,51.565,59.62,22.72,24.53
2014-05-06,189.25,297.04,38.95,40.97,594.41,58.49,29.333,99.51,50.89,57.6,22.63,24.55
2014-05-07,186.93,286.68,38.51,40.49,587.73,56.26,28.8497,99.35,49.77,57.66,22.43,24.27
2014-05-08,188.23,287.23,38.97,40.55,586.4,56.5,28.98,100.36,50.02,57.98,22.76,24.535
2014-05-09,188.37,284.38,39.37,40.54,580.33,56.38,28.774,100.41,50.31,58.29,22.92,24.25
2014-05-12,190.94,294.16,39.65,41.19,587.4,57.98,29.03,100.42,50.71,59.27,23.0,24.71
2014-05-13,191.76,300.75,39.85,41.64,590.7,59.51,29.1,100.625,51.26,59.16,22.76,24.66
2014-05-14,188.17,296.66,40.05,41.71,591.74,58.95,28.92,100.77,51.59,59.08,22.63,24.455
2014-05-15,186.18,290.38,39.51,41.64,588.04,57.52,28.91,100.41,50.65,57.8,24.12,24.47
2014-05-16,185.93,291.55,39.27,41.32,585.4,57.31,29.0,100.14,50.98,58.12,24.06,24.3
2014-05-19,186.04,293.81,39.46,41.41,597.33,57.57,29.25,100.125,51.64,58.04,24.12,24.37
2014-05-20,184.7,296.75,39.46,41.45,600.73,58.18,29.21,99.96,51.64,56.53,24.02,24.31
2014-05-21,184.95,301.5201,39.7399,41.48,602.06,58.25,29.2,100.53,50.3,56.13,24.17,24.29
2014-05-22,185.03,303.01,39.85,41.505,604.1,60.4,29.55,100.08,51.185,55.62,24.29,24.565
2014-05-23,185.3101,304.9,40.0,41.49,606.47,60.15,29.43,100.67,51.51,55.66,24.35,24.64
2014-05-27,183.93,307.38,39.81,41.73,615.63,61.57,29.5701,100.265,51.7,55.41,24.63,24.85
2014-05-28,182.94,307.42,39.82,41.56,623.78,62.62,29.6,100.12,50.3,55.25,24.63,25.03
2014-05-29,182.33,310.2,39.91,41.61,627.77,63.51,29.53,100.15,49.96,55.3,24.56,25.4
2014-05-30,182.49,307.57,40.25,41.85,628.9,62.56,29.51,100.55,49.81,55.89,24.48,24.39
2014-06-02,184.67,307.0,40.68,41.61,622.5,62.05,29.59,101.01,50.33,56.45,24.56,24.165
2014-06-03,184.12,305.07,40.25,41.58,628.25,62.32,29.55,101.84,50.27,56.29,24.45,24.41
2014-06-04,184.2,303.84,39.86,41.33,636.11,62.07,29.52,101.94,49.92,56.5,24.4,24.42
2014-06-05,183.92,306.9,40.4,41.74,642.61,62.82,29.48,102.42,50.08,57.09,24.41,24.545
2014-06-06,185.9,324.93,41.24,42.25,644.47,62.15,29.34,102.8386,49.5,57.49,24.71,24.84
2014-06-09,185.96,325.65,41.02,42.41,91.75,61.79,29.2,102.68,48.5,57.47,24.72,24.7
2014-06-10,183.82,327.5,40.86,42.49,93.57,63.5,29.25,102.77,48.17,56.67,24.6,24.63
2014-06-11,182.01,333.8772,40.765,42.36,93.47,64.9,29.38,103.133,48.14,56.61,24.79,24.61
2014-06-12,180.91,324.66,40.29,41.84,91.9,64.06,29.35,102.51,48.5,57.11,24.62,24.445
2014-06-13,181.52,323.5262,40.86,41.71,90.88,63.83,29.36,102.17,48.61,57.05,24.6,24.4
2014-06-16,181.235,323.52,41.04,41.77,91.45,63.75,29.32,101.84,48.735,57.06,24.45,24.55
2014-06-17,181.56,325.23,40.335,41.98,91.8,63.93,29.44,101.38,48.78,57.51,24.41,24.84
2014-06-18,181.79,325.0,41.18,42.3,91.35,64.05,29.34,101.8603,48.86,58.12,24.46,24.92
2014-06-19,182.356,325.98,41.3301,42.43,91.3389,64.21,29.5,102.81,49.5,58.7,24.45,24.2
2014-06-20,181.4,320.42,41.38,39.93,90.9,63.35,29.63,104.07,48.95,58.1,24.61,24.071
2014-06-23,181.0,321.41,41.69,40.75,90.6,64.22,29.33,104.44,48.9,58.06,24.65,24.19
2014-06-24,180.65,322.738,41.56,40.66,90.19,65.27,29.3,104.55,48.76,58.02,24.52,24.07
2014-06-25,180.06,321.74,41.46,40.39,89.65,65.57,29.15,104.23,48.665,57.92,24.41,23.97
2014-06-26,179.27,322.13,41.43,39.98,89.8,66.9,29.48,105.03,49.03,57.63,24.48,24.03
2014-06-27,179.66,323.27,41.51,40.03,90.77,66.84,29.48,104.45,49.43,57.75,24.48,24.14
2014-06-30,180.26,322.24,41.7,40.49,92.09,67.13,29.62,104.52,49.8,57.84,24.62,24.47
2014-07-01,181.7,325.1,41.69,40.41,93.13,67.39,29.585,104.99,50.07,57.95,24.77,24.44
2014-07-02,186.17,331.66,41.53,40.77,93.09,65.79,30.0,105.295,50.5,58.4,24.87,24.55
2014-07-03,187.35,333.08,41.56,40.97,93.2,65.76,30.29,105.11,50.62,58.94,25.13,24.65
2014-07-07,187.44,332.52,41.71,40.75,94.1,65.12,30.38,105.27,50.6089,59.23,24.97,24.58
2014-07-08,186.37,321.4,41.61,40.38,93.92,62.21,30.02,105.52,50.01,59.38,25.06,24.02
2014-07-09,186.89,323.15,41.53,39.99,94.76,63.15,29.9,105.72,50.01,59.57,25.14,24.06
2014-07-10,186.21,322.65,41.05,39.89,93.52,63.05,29.58,104.52,49.735,59.46,25.22,24.01
2014-07-11,186.705,334.71,41.48,39.98,94.8625,64.79,29.8,104.86,51.0,59.65,25.44,24.19
2014-07-14,188.53,345.356,42.04,40.26,95.65,66.9,30.1039,105.11,50.67,59.95,25.4,24.06
2014-07-15,188.21,349.4,42.03,40.36,95.03,66.26,30.2,102.77,50.53,60.23,25.36,24.06
2014-07-16,190.76,353.0,42.48,40.13,94.74,67.07,30.365,101.95,50.495,59.82,25.73,23.78
2014-07-17,192.0,351.38,44.25,39.86,92.57,66.04,30.34,100.26,50.83,59.57,25.575,23.9
2014-07-18,190.0,352.08,44.25,39.89,93.02,66.16,30.34,100.37,50.58,59.5,25.67,23.9
2014-07-21,189.25,356.72,44.22,39.92,93.72,68.5,30.3,101.02,51.04,59.04,25.72,24.01
2014-07-22,191.56,355.25,44.59,39.96,94.12,68.61,30.4,101.78,51.71,59.14,25.91,24.59
2014-07-23,193.57,356.62,44.62,40.24,95.17,69.61,30.32,101.8832,51.87,59.37,25.55,21.97
2014-07-24,193.75,358.52,44.32,40.35,96.42,74.51,30.32,102.02,52.52,60.42,25.675,22.4
2014-07-25,193.7901,314.76,44.3,40.27,96.64,74.662,30.08,101.8,52.54,60.29,25.68,23.02
2014-07-28,193.65,316.5,43.93,40.23,97.55,73.85,29.78,101.66,52.23,59.99,25.57,23.14
2014-07-29,194.54,319.5,43.64,40.5,98.25,73.4229,29.69,101.69,52.75,60.3,25.69,23.69
2014-07-30,192.9,318.5,43.29,40.58,97.67,74.13,29.03,101.81,52.76,61.14,25.47,23.66
2014-07-31,191.54,311.86,43.08,40.35,95.33,72.44,28.7,100.05,52.66,59.58,25.17,23.48
2014-08-01,188.86,304.588,42.6,39.53,94.81,71.55,28.69,98.8,52.14,59.2,24.8,23.16
2014-08-04,188.6,308.5,42.81,39.53,95.17,72.36,28.6,99.315,52.24,59.92,24.86,23.04
2014-08-05,186.44,310.06,42.83,39.81,94.36,72.18,28.29,99.55,52.82,57.81,24.87,23.06
2014-08-06,184.44,310.2,42.21,39.78,94.71,71.79,28.09,99.6,52.8,57.26,24.85,23.18
2014-08-07,183.58,309.655,42.65,39.585,94.1,72.7,27.92,99.58,53.42,57.27,24.69,22.99
2014-08-08,183.58,310.66,42.91,39.56,93.28,72.56,27.87,99.77,53.15,57.62,24.74,22.92
2014-08-11,186.28,316.88,43.02,39.805,94.8355,73.06,28.19,101.01,53.73,58.15,25.01,23.18
2014-08-12,186.81,316.95,43.0,39.73,95.61,72.22,28.03,100.31,53.18,58.02,25.0,23.22
2014-08-13,187.37,326.14,43.52,40.02,96.04,73.05,28.18,101.15,52.5,57.75,24.93,23.38
2014-08-14,186.93,326.71,44.01,39.98,96.8,73.69,28.17,101.5,52.805,58.09,24.32,22.95
2014-08-15,186.79,328.32,44.4,39.98,96.86,73.0,28.41,100.8,52.58,57.84,24.27,22.91
2014-08-18,187.76,333.77,44.68,40.4,97.98,73.96,28.69,101.75,52.81,57.75,24.43,23.06
2014-08-19,189.36,333.01,44.83,40.64,99.32,74.77,28.6875,102.02,53.14,58.6,24.6,23.215
2014-08-20,189.25,334.022,44.9,41.09,99.95,74.62,28.74,102.7,53.28,58.25,24.52,23.5
2014-08-21,190.5,332.23,44.83,41.16,100.11,74.4149,28.74,103.33,53.5,59.82,24.72,23.65
2014-08-22,190.29,330.8,45.07,41.27,100.19,73.57,28.82,102.97,55.22,60.78,24.64,23.78
2014-08-25,190.71,332.71,45.04,41.64,101.28,74.79,28.91,103.09,55.38,60.72,24.69,23.62
2014-08-26,191.02,334.55,44.94,41.78,100.86,74.73,29.23,103.17,55.41,60.59,24.67,23.5
2014-08-27,191.56,341.34,44.76,41.42,100.7,74.46,29.365,102.91,55.78,60.64,24.71,23.21
2014-08-28,190.66,338.8,44.61,41.21,101.56,73.73,29.36,102.71,55.03,60.07,24.64,22.9
2014-08-29,191.14,337.68,44.855,41.24,102.2,74.01,29.29,103.0069,54.94,60.05,24.76,23.01
2014-09-02,190.93,337.1587,44.85,41.46,102.72,74.82,29.16,103.02,54.69,59.98,24.75,23.16
2014-09-03,191.86,337.55,44.53,41.62,98.58,75.6,29.23,103.54,54.35,59.98,24.92,23.03
2014-09-04,190.06,343.58,44.72,41.37,97.79,75.53,29.3,103.76,53.99,60.2,24.83,23.01
2014-09-05,190.09,342.5,45.11,41.26,98.31,75.598,29.21,103.34,53.3,60.5,24.86,23.06
2014-09-08,189.51,339.04,45.99,40.27,98.05,77.01,29.3,103.83,53.47,60.27,24.81,23.2
2014-09-09,189.78,329.18,46.42,40.43,96.14,76.2,29.01,103.55,52.4328,60.18,24.6,23.3
2014-09-10,190.1,328.82,46.28,40.57,97.76,76.51,29.16,103.96,50.54,60.87,24.84,23.4
2014-09-11,190.12,326.39,46.47,40.2,99.62,77.05,29.28,104.0999,50.51,61.61,24.85,23.31
2014-09-12,190.57,328.79,46.6,40.4,101.08,77.1,29.34,103.96,50.04,61.98,25.07,23.13
2014-09-15,190.58,319.0,46.1,40.21,101.44,73.43,29.375,104.35,50.76,62.07,24.87,22.6
2014-09-16,190.82,320.1,46.29,40.5,98.89,73.07,29.75,104.3,50.56,62.06,24.98,22.49
2014-09-17,192.3,321.52,46.23,40.77,100.5922,75.57,30.1,105.8,51.4,62.48,25.07,22.74
2014-09-18,192.71,323.7105,46.46,41.2,101.56,76.52,30.34,106.03,51.77,63.2,25.15,22.77
2014-09-19,193.19,325.57,46.6,39.275,100.88,76.44,30.26,107.62,52.33,63.61,25.01,22.505
2014-09-22,192.63,321.06,46.98,39.24,100.58,75.95,29.98,107.775,51.834,63.13,24.86,22.5
2014-09-23,191.52,321.25,46.47,38.8,100.54,76.04,29.5,107.19,52.17,63.07,24.67,22.51
2014-09-24,189.88,319.56,46.34,38.57,101.2,77.51,30.07,107.34,52.63,62.99,24.63,22.45
2014-09-25,188.97,321.4,46.03,38.645,97.72,77.13,29.97,107.07,52.02,62.75,24.5,22.08
2014-09-26,188.61,317.64,45.76,38.52,98.4,77.33,29.5649,106.2,51.95,62.64,24.46,22.02
2014-09-29,188.12,319.0,45.76,38.27,98.63,77.91,29.57,106.04,52.3,62.53,24.73,21.9
2014-09-30,189.15,318.51,46.01,38.14,100.53,78.6,29.55,106.45,55.95,62.52,24.85,22.06
2014-10-01,186.79,315.55,45.845,37.945,98.7,75.9,29.02,103.95,54.98,62.03,24.94,21.64
2014-10-02,186.24,311.31,45.64,37.92,98.04,75.64,28.89,103.25,54.37,61.61,24.75,21.6128
2014-10-03,187.56,319.53,45.61,38.4,99.04,77.26,29.0,104.13,54.16,62.77,25.04,21.93
2014-10-06,188.71,319.6,45.9199,38.945,99.42,76.85,29.01,104.365,53.48,62.19,24.96,21.6
2014-10-07,185.54,316.67,45.42,38.43,98.73,76.24,28.79,102.34,52.94,61.33,24.59,21.25
2014-10-08,185.61,314.14,45.34,38.04,98.31,75.1,28.54,102.0401,53.22,61.52,24.18,20.45
2014-10-09,186.09,314.52,45.74,38.5101,100.61,75.85,28.93,101.79,52.8,61.415,24.18,20.73
2014-10-10,185.1,311.38,43.95,38.09,100.3,72.76,29.0,101.23,51.83,60.55,23.34,19.03
2014-10-13,183.42,303.47,43.49,37.86,99.81,72.52,28.415,99.02,50.36,60.03,22.93,18.55
2014-10-14,183.59,305.75,43.56,38.42,98.57,72.05,28.4,95.34,50.36,60.74,22.96,18.68
2014-10-15,178.7488,299.102,42.1,37.18,95.18,70.32,27.56,95.1,48.92,59.29,22.49,18.41
2014-10-16,178.69,293.83,42.22,37.52,95.41,70.58,27.51,96.5,46.34,58.72,22.56,18.83
2014-10-17,180.22,302.72,42.79,37.34,96.81,73.75,27.63,97.31,47.92,58.9,22.92,19.31
2014-10-20,166.69,302.02,42.81,35.82,98.22,75.38,27.6,98.32,47.91,58.96,22.69,19.28
2014-10-21,161.68,307.07,44.19,38.04,101.27,77.15,28.0,99.34,49.52,60.41,22.96,19.76
2014-10-22,161.1,312.64,44.225,37.58,102.6,78.01,28.01,100.52,49.965,61.27,23.24,19.66
2014-10-23,161.54,311.4,44.53,38.01,103.63,79.01,28.57,101.94,50.36,61.69,23.42,19.78
2014-10-24,161.45,284.0,45.18,38.25,104.53,79.32,28.71,102.2056,50.565,61.2,23.46,18.96
2014-10-27,161.81,285.02,45.71,38.35,104.7,79.76,28.95,103.035,50.97,61.03,23.6,18.81
2014-10-28,161.8,289.76,45.77,38.34,105.35,79.57,28.86,103.56,51.0,60.29,23.82,19.73
2014-10-29,162.76,293.0701,46.34,38.46,106.36,74.78,29.04,104.86,50.74,60.37,23.92,20.52
2014-10-30,163.02,292.36,45.77,38.39,105.9,72.9,29.39,104.91,50.92,60.55,23.88,20.8
2014-10-31,163.6165,301.5,46.48,38.825,107.21,74.45,29.81,107.26,51.98,61.44,24.18,20.84
2014-11-03,163.375,303.24,46.73,38.76,108.01,73.7,29.86,106.75,52.29,61.14,24.45,20.83
2014-11-04,162.24,300.17,47.25,38.9,107.72,73.65,29.87,107.34,52.36,60.98,24.58,20.95
2014-11-05,161.56,294.16,47.26,39.11,108.125,74.42,29.95,107.95,53.32,60.99,24.84,21.09
2014-11-06,160.05,292.29,47.79,39.11,107.8,74.31,29.97,108.55,52.99,61.13,25.02,21.41
2014-11-07,160.85,296.29,48.2901,39.61,108.55,75.02,29.76,107.92,53.11,62.17,25.161,21.55
2014-11-10,161.61,300.0,48.55,39.89,108.67,74.61,29.81,107.2,53.26,64.14,24.88,21.18
2014-11-11,162.6,303.646,48.645,40.35,108.4,74.03,30.1,108.55,53.48,65.26,25.02,20.22
2014-11-12,161.76,308.79,48.52,40.045,109.37,73.54,30.23,108.3862,53.3,65.37,24.88,20.13
2014-11-13,161.8,311.51,48.705,39.89,111.6,73.64,30.26,108.5,53.93,66.94,24.88,20.35
2014-11-14,161.69,316.401,49.39,40.63,113.05,74.04,30.22,108.01,54.06,67.15,25.65,20.4
2014-11-17,163.72,318.03,49.14,40.63,113.3,73.88,29.88,107.61,54.37,66.9,26.0,20.88
2014-11-18,161.89,323.25,48.7,41.11,113.89,73.9,30.3,107.72,54.7,66.5,26.4,21.19
2014-11-19,160.96,324.02,47.93,40.81,113.8,73.11,30.28,108.1,54.26,69.86,26.3,21.29
2014-11-20,159.8,323.33,47.87,40.61,114.85,72.51,30.25,107.69,54.32,70.3,26.35,21.18
2014-11-21,160.75,331.47,47.57,41.17,116.03,73.5,30.2,107.62,54.23,71.05,26.67,21.53
2014-11-24,161.06,333.6,47.39,41.36,116.62,73.35,30.12,106.64,54.23,71.0,26.88,21.72
2014-11-25,161.56,331.28,47.45,41.15,117.45,74.13,30.18,106.7,54.23,71.36,27.03,22.01
2014-11-26,161.01,331.75,47.28,41.18,117.83,75.51,30.59,106.6,54.3,71.73,27.14,22.12
2014-11-28,161.44,336.03,47.61,41.885,118.05,77.23,31.06,107.33,54.58,72.56,27.36,21.9
2014-12-01,161.35,325.93,47.71,42.01,111.27,74.8,30.88,107.35,54.4201,72.06,27.33,21.67
2014-12-02,161.64,323.25,48.2,41.86,112.75,75.04,31.28,107.5,54.545,72.38,27.6,21.41
2014-12-03,162.0,314.36,47.805,41.635,115.11,74.4,31.3125,107.65,54.5,72.5908,27.51,21.59
2014-12-04,163.01,313.47,48.2,41.49,115.29,74.66,31.345,107.38,54.45,72.53,27.58,22.08
2014-12-05,162.91,310.84,48.38,41.59,114.64,75.36,31.6,107.221,54.51,72.88,27.4,22.055
2014-12-08,161.54,304.821,47.445,41.33,111.62,75.4,31.76,108.1405,54.7632,73.24,27.15,21.65
2014-12-09,160.8,301.14,47.05,40.89,109.35,74.78,31.45,106.89,54.56,72.4,26.83,21.34
2014-12-10,160.03,304.68,46.7001,40.88,111.54,76.07,31.75,106.15,54.9,72.84,26.79,21.32
2014-12-11,160.52,306.01,46.68,40.71,111.34,76.48,31.51,105.36,55.31,73.32,26.94,21.34
2014-12-12,155.33,303.01,46.67,39.92,109.58,77.02,30.86,104.39,55.76,72.39,26.7,21.06
2014-12-15,152.84,302.15,46.55,40.77,106.35,76.56,30.685,103.63,55.251,72.4,26.48,21.14
2014-12-16,150.5,295.01,45.13,40.61,106.26,74.59,30.64,102.5,55.15,71.98,26.15,21.03
2014-12-17,151.11,293.03,44.9,40.68,106.82,74.9,30.58,102.7,55.67,72.28,26.47,21.23
2014-12-18,153.3,293.25,46.3386,43.57,110.66,76.51,31.42,104.74,56.88,73.72,27.04,21.68
2014-12-19,157.49,295.52,47.17,44.98,111.66,78.33,31.61,105.5,56.96,73.69,27.55,21.98
2014-12-22,158.33,301.94,47.71,45.41,111.97,80.0,31.62,105.67,57.055,73.87,27.75,22.42
2014-12-23,161.61,303.252,48.13,45.46,112.46,80.4,30.77,103.92,57.21,74.36,28.19,22.635
2014-12-24,161.61,302.875,48.08,46.15,112.01,80.75,31.4,104.38,57.09,74.61,28.29,22.78
2014-12-26,162.01,303.81,47.82,46.07,112.01,80.51,31.3,104.69,56.94,74.61,28.283,22.72
2014-12-29,159.45,306.58,47.26,45.6,113.7,79.71,31.38,104.61,56.82,74.87,28.32,22.58
2014-12-30,159.79,309.34,46.84,45.29,112.11,79.1,31.24,105.06,56.84,75.2,28.31,22.46
2014-12-31,160.38,310.01,46.45,44.97,110.21,77.86,31.14,104.54,56.08,75.27,27.81,22.28
