Date,IBM,AMZN,MSFT,ORCL,AAPL,FB,PFE,JNJ,EBAY,TGT,CSCO,JNPR
2017-12-18,154.18,1194.78,87.4999,48.85,177.2,181.3,37.35,143.8,38.66,64.42,38.89,29.07
2017-12-19,154.17,1192.97,86.35,48.35,175.39,180.08,37.23,142.38,38.23,64.64,38.86,28.73
2017-12-20,153.89,1191.0,86.3,48.05,175.42,179.81,37.14,142.58,38.1,65.24,38.8,28.61
2017-12-21,153.46,1179.17,86.1,48.11,176.02,178.68,36.6,142.17,38.24,65.735,38.995,28.93
2017-12-22,153.0,1174.62,85.63,47.4,175.424,177.53,36.38,141.35,37.905,65.47,38.74,28.91
2017-12-26,153.86,1178.32,85.5346,47.58,171.47,177.0,36.27,140.54,38.01,66.45,38.68,29.09
2017-12-27,153.18,1187.29,85.98,47.47,170.78,178.44,36.46,141.15,38.08,66.11,38.65,28.99
2017-12-28,154.12,1190.1,85.93,47.55,171.85,178.9367,36.53,141.0,37.93,65.41,38.73,29.28
2017-12-29,154.72,1184.0,86.05,47.88,170.59,178.85,36.49,141.2074,38.03,65.74,38.62,28.92
2018-01-02,154.81,1190.0,86.31,47.8011,172.3,181.58,36.515,139.95,38.36,68.13,38.95,28.93
2018-01-03,159.81,1205.49,86.51,48.07,174.55,184.78,36.77,140.68,39.28,68.84,39.285,28.9
2018-01-04,162.3237,1215.87,87.66,48.19,173.47,186.21,36.915,141.14,39.7729,67.82,39.54,29.15
2018-01-05,162.9,1229.14,88.41,48.63,175.37,186.9,36.88,141.82,39.835,66.74,39.88,28.9299
2018-01-08,163.905,1253.08,88.58,49.07,175.61,188.9,36.8,142.0,40.08,68.32,39.96,28.845
2018-01-09,164.53,1259.33,88.7272,49.36,175.06,188.8,36.637,145.68,40.13,70.02,39.96,28.93
2018-01-10,164.33,1254.33,88.19,49.27,174.3,187.89,36.61,144.155,39.02,71.76,40.24,28.66
2018-01-11,164.94,1276.77,88.13,49.02,175.4886,188.4,36.7,144.9,37.94,74.06,40.21,28.77
2018-01-12,164.74,1305.76,89.78,49.825,177.36,181.48,36.8,146.42,38.27,77.0,40.93,28.935
2018-01-16,165.29,1339.94,90.79,50.06,179.39,181.75,36.98,148.06,38.25,77.58,41.16,29.2
2018-01-17,169.1253,1314.0,90.28,50.29,179.25,179.32,37.37,148.32,38.31,77.25,41.32,28.74
2018-01-18,171.13,1304.6,90.67,50.68,180.1,180.98,37.17,147.44,38.94,77.91,41.48,28.47
2018-01-19,165.4,1313.0,90.61,50.6,179.58,182.37,37.28,147.65,39.02,78.17,41.52,28.04
2018-01-22,163.98,1327.45,91.62,50.74,177.78,185.39,37.07,148.14,39.73,78.64,41.66,28.6
2018-01-23,166.26,1364.9,92.3,51.27,179.44,189.55,37.08,147.44,39.89,78.7,42.13,28.46
2018-01-24,168.72,1388.16,93.43,52.0,177.3,190.66,37.0701,143.56,40.71,78.29,42.685,28.45
2018-01-25,166.78,1378.34,93.24,52.045,174.95,188.62,37.34,144.66,40.41,77.56,42.47,28.16
2018-01-26,167.4142,1402.53,94.06,52.75,172.0,190.0,39.09,145.6,40.91,77.02,42.56,28.21
2018-01-29,168.39,1431.39,95.45,52.79,170.16,188.84,39.43,144.94,41.07,77.14,42.98,28.67
2018-01-30,166.77,1439.25,93.66,51.99,167.37,188.18,38.75,143.82,41.34,76.7,42.86,28.55
2018-01-31,164.99,1472.58,95.4,51.845,168.4417,189.83,37.99,142.57,41.1,75.75,42.01,26.31
2018-02-01,164.13,1459.88,96.07,51.98,168.62,195.32,37.395,140.67,46.99,75.65,42.11,26.576
2018-02-02,162.0,1498.0,93.97,51.41,166.8,194.21,37.25,140.36,46.24,74.49,41.95,26.745
2018-02-05,158.5,1458.98,93.24,50.7,163.88,190.61,36.7,137.0,44.45,74.17,41.405,26.27
2018-02-06,155.49,1443.99,91.475,49.51,163.72,185.77,35.475,132.99,43.1,73.06,40.305,25.64
2018-02-07,155.34,1460.99,91.77,49.85,163.4,185.0817,35.65,133.43,43.12,74.145,41.206,25.73
2018-02-08,153.16,1433.75,89.875,49.12,161.0,181.84,35.17,131.25,42.95,73.89,40.76,25.535
2018-02-09,150.54,1383.5,88.93,48.1504,157.89,176.9,34.43,130.92,41.98,72.97,39.92,25.67
2018-02-12,152.4,1393.81,89.78,48.4868,163.89,177.545,34.87,131.32,42.64,73.23,40.91,25.89
2018-02-13,151.179,1419.72,90.0,48.68,164.75,175.97,35.03,130.6,42.78,73.95,41.31,26.25
2018-02-14,155.0,1452.06,90.99,49.52,167.54,179.81,35.34,130.015,42.67,76.62,42.26,26.355
2018-02-15,156.86,1468.94,92.72,50.685,173.09,180.5,35.73,131.28,43.255,76.21,45.13,27.13
2018-02-16,157.7905,1465.8,93.5,51.14,174.82,179.88,36.66,134.45,43.64,76.81,45.09,27.3
2018-02-20,155.96,1488.77,93.06,50.31,174.26,177.95,36.4927,133.45,43.79,73.84,44.69,26.69
2018-02-21,156.79,1503.49,93.3595,50.34,174.12,181.27,36.59,132.4348,43.7,74.68,44.42,26.4
2018-02-22,155.04,1502.54,92.73,50.055,173.95,180.21,36.15,131.02,43.51,75.96,43.56,26.32
2018-02-23,155.855,1500.0,94.07,50.57,175.65,183.39,36.3,132.08,43.785,76.3,44.04,26.29
2018-02-26,158.88,1522.84,95.45,51.26,179.39,185.66,37.21,133.4055,44.36,76.99,45.45,26.47
2018-02-27,159.78,1526.78,95.84,51.4,180.48,184.7,37.235,133.09,43.95,78.43,45.61,26.7
2018-02-28,158.1399,1528.7,95.705,51.5,180.615,182.88,37.28,132.33,43.42,76.68,45.89,26.09
2018-03-01,156.9742,1518.49,94.57,50.96,179.775,180.12,36.2693,130.12,43.11,75.55,45.0,25.88
2018-03-02,154.76,1501.05,93.15,50.4,176.3,177.11,36.07,129.11,43.06,75.48,44.22,25.63
2018-03-05,157.49,1525.38,94.27,51.49,177.74,181.1475,36.28,130.3,43.545,75.75,44.765,26.16
2018-03-06,157.89,1542.13,94.49,51.79,178.25,182.38,36.24,130.2,43.54,74.64,44.785,26.05
2018-03-07,158.83,1545.9,93.9406,51.81,175.85,183.82,36.08,129.33,44.0244,72.14,44.39,26.01
2018-03-08,159.57,1554.88,95.1,52.16,177.12,184.4,36.5,132.3,44.3,71.58,44.41,26.06
2018-03-09,159.5825,1578.94,96.54,53.0,180.0,185.51,36.92,133.82,43.85,70.82,45.54,26.44
2018-03-12,161.02,1605.33,97.21,53.44,182.39,186.1,37.0,134.23,44.035,70.99,45.87,26.62
2018-03-13,162.1122,1617.54,97.24,53.48,183.5,185.99,36.96,135.39,44.22,72.1,46.16,26.645
2018-03-14,160.68,1606.44,95.41,53.15,180.52,184.25,36.99,135.7,43.14,71.72,45.7587,26.61
2018-03-15,161.25,1596.91,94.58,52.665,180.24,184.0,36.81,134.24,42.83,71.5,45.735,26.41
2018-03-16,161.98,1589.44,95.38,52.69,179.12,185.33,37.04,134.4,42.74,71.43,45.6,26.5
2018-03-19,159.8899,1561.66,93.9,52.58,177.47,177.17,36.8,133.47,42.76,71.32,44.82,25.91
2018-03-20,157.93,1587.0,93.77,47.75,176.8,170.2,36.55,131.78,42.19,71.77,44.64,25.57
2018-03-21,158.2,1590.0,94.05,48.06,175.09,173.4,36.73,132.78,42.13,71.5,44.9,25.6
2018-03-22,155.2499,1573.85,91.75,47.0215,172.68,170.27,36.1433,130.68,41.55,70.48,44.02,25.385
2018-03-23,152.58,1549.02,90.46,46.34,169.92,167.1,35.5,127.87,40.94,70.21,43.84,24.91
2018-03-26,153.657,1556.99,94.0,46.64,173.1,161.1,35.15,127.54,41.06,70.63,44.16,24.64
2018-03-27,154.8697,1575.96,95.139,46.82,175.15,162.85,35.56,129.1,41.17,70.9,44.52,24.815
